12.8205 0.000508999 -0.00200705 -0.00401991 -0.00358969 -1.53216e-05 0.00521898 0.00893533 0.00809266 0.00181775 -0.00775882 -0.0164765 -0.020304 -0.0173082 -0.00831068 0.00392304 0.0162209 0.0262991 0.0332527 0.0372815 0.0390443 0.0390443 0.0372815 0.0332527 0.0262991 0.0162209 0.00392304 -0.00831068 -0.0173082 -0.020304 -0.0164765 -0.00775882 0.00181775 0.00809266 0.00893533 0.00521898 -1.53216e-05 -0.00358969 -0.00401991 -0.00200705 0.000508999 
13.8462 0.00157973 -0.000204712 -0.00269371 -0.00419313 -0.00315826 0.000625655 0.00556554 0.00893533 0.00836681 0.00323193 -0.00494803 -0.0132767 -0.0189013 -0.0202219 -0.0173082 -0.0115052 -0.00464558 0.00164416 0.0062778 0.0086976 0.0086976 0.0062778 0.00164416 -0.00464558 -0.0115052 -0.0173082 -0.0202219 -0.0189013 -0.0132767 -0.00494803 0.00323193 0.00836681 0.00893533 0.00556554 0.000625655 -0.00315826 -0.00419313 -0.00269371 -0.000204712 0.00157973 
14.8718 0.00192483 0.00125301 -0.000736171 -0.0030747 -0.00422331 -0.00298883 0.000625655 0.00521898 0.00861695 0.00896424 0.0056347 -0.00053812 -0.00775882 -0.0141303 -0.0183871 -0.0201971 -0.0200238 -0.0187524 -0.0173082 -0.0164 -0.0164 -0.0173082 -0.0187524 -0.0200238 -0.0201971 -0.0183871 -0.0141303 -0.00775882 -0.00053812 0.0056347 0.00896424 0.00861695 0.00521898 0.000625655 -0.00298883 -0.00422331 -0.0030747 -0.000736171 0.00125301 0.00192483 
15.8974 0.00153965 0.00190738 0.00100481 -0.00101342 -0.00319416 -0.00422331 -0.00315826 -1.53216e-05 0.00415076 0.00772151 0.0092572 0.00809266 0.00450704 -0.00053812 -0.00587791 -0.010574 -0.0141303 -0.0164765 -0.0178078 -0.0183871 -0.0183871 -0.0178078 -0.0164765 -0.0141303 -0.010574 -0.00587791 -0.00053812 0.00450704 0.00809266 0.0092572 0.00772151 0.00415076 -1.53216e-05 -0.00315826 -0.00422331 -0.00319416 -0.00101342 0.00100481 0.00190738 0.00153965 
16.9231 0.000691415 0.0016625 0.0018754 0.000913646 -0.00101342 -0.0030747 -0.00419313 -0.00358969 -0.00118663 0.00234668 0.00590519 0.00842327 0.00926436 0.00836681 0.00614144 0.00323193 0.00027604 -0.00224213 -0.00402995 -0.00494803 -0.00494803 -0.00402995 -0.00224213 0.00027604 0.00323193 0.00614144 0.00836681 0.00926436 0.00842327 0.00590519 0.00234668 -0.00118663 -0.00358969 -0.00419313 -0.0030747 -0.00101342 0.000913646 0.0018754 0.0016625 0.000691415 
17.9487 -0.000203807 0.000805827 0.00169927 0.0018754 0.00100481 -0.000736171 -0.00269371 -0.00401991 -0.00405586 -0.0026118 -1.53216e-05 0.00306515 0.00590519 0.00797409 0.0090572 0.00923973 0.00880196 0.00809266 0.00742887 0.00703869 0.00703869 0.00742887 0.00809266 0.00880196 0.00923973 0.0090572 0.00797409 0.00590519 0.00306515 -1.53216e-05 -0.0026118 -0.00405586 -0.00401991 -0.00269371 -0.000736171 0.00100481 0.0018754 0.00169927 0.000805827 -0.000203807 
18.9744 -0.000773095 -0.000158538 0.000805827 0.0016625 0.00190738 0.00125301 -0.000204712 -0.00200705 -0.00352427 -0.00421322 -0.00381358 -0.00240441 -0.000322831 0.00199208 0.00415076 0.00590519 0.00716762 0.00797409 0.00842327 0.00861695 0.00861695 0.00842327 0.00797409 0.00716762 0.00590519 0.00415076 0.00199208 -0.000322831 -0.00240441 -0.00381358 -0.00421322 -0.00352427 -0.00200705 -0.000204712 0.00125301 0.00190738 0.0016625 0.000805827 -0.000158538 -0.000773095 
20 -0.000849284 -0.000773095 -0.000203807 0.000691415 0.00153965 0.00192483 0.00157973 0.000508999 -0.00101342 -0.00256052 -0.00371662 -0.00421322 -0.00398737 -0.00315826 -0.0019527 -0.000620898 0.000625655 0.00164183 0.00234668 0.00270469 0.00270469 0.00234668 0.00164183 0.000625655 -0.000620898 -0.0019527 -0.00315826 -0.00398737 -0.00421322 -0.00371662 -0.00256052 -0.00101342 0.000508999 0.00157973 0.00192483 0.00153965 0.000691415 -0.000203807 -0.000773095 -0.000849284 


200 -20 -19.799 -19.598 -19.397 -19.196 -18.995 -18.794 -18.593 -18.392 -18.191 -17.9899 -17.7889 -17.5879 -17.3869 -17.1859 -16.9849 -16.7839 -16.5829 -16.3819 -16.1809 -15.9799 -15.7789 -15.5779 -15.3769 -15.1759 -14.9749 -14.7739 -14.5729 -14.3719 -14.1709 -13.9698 -13.7688 -13.5678 -13.3668 -13.1658 -12.9648 -12.7638 -12.5628 -12.3618 -12.1608 -11.9598 -11.7588 -11.5578 -11.3568 -11.1558 -10.9548 -10.7538 -10.5528 -10.3518 -10.1508 -9.94975 -9.74874 -9.54774 -9.34673 -9.14573 -8.94472 -8.74372 -8.54271 -8.34171 -8.1407 -7.9397 -7.73869 -7.53769 -7.33668 -7.13568 -6.93467 -6.73367 -6.53266 -6.33166 -6.13065 -5.92965 -5.72864 -5.52764 -5.32663 -5.12563 -4.92462 -4.72362 -4.52261 -4.32161 -4.1206 -3.9196 -3.71859 -3.51759 -3.31658 -3.11558 -2.91457 -2.71357 -2.51256 -2.31156 -2.11055 -1.90955 -1.70854 -1.50754 -1.30653 -1.10553 -0.904523 -0.703518 -0.502513 -0.301508 -0.100503 0.100503 0.301508 0.502513 0.703518 0.904523 1.10553 1.30653 1.50754 1.70854 1.90955 2.11055 2.31156 2.51256 2.71357 2.91457 3.11558 3.31658 3.51759 3.71859 3.9196 4.1206 4.32161 4.52261 4.72362 4.92462 5.12563 5.32663 5.52764 5.72864 5.92965 6.13065 6.33166 6.53266 6.73367 6.93467 7.13568 7.33668 7.53769 7.73869 7.9397 8.1407 8.34171 8.54271 8.74372 8.94472 9.14573 9.34673 9.54774 9.74874 9.94975 10.1508 10.3518 10.5528 10.7538 10.9548 11.1558 11.3568 11.5578 11.7588 11.9598 12.1608 12.3618 12.5628 12.7638 12.9648 13.1658 13.3668 13.5678 13.7688 13.9698 14.1709 14.3719 14.5729 14.7739 14.9749 15.1759 15.3769 15.5779 15.7789 15.9799 16.1809 16.3819 16.5829 16.7839 16.9849 17.1859 17.3869 17.5879 17.7889 17.9899 18.191 18.392 18.593 18.794 18.995 19.196 19.397 19.598 19.799 20 
-20 -0.000849284 -0.000834352 -0.000819421 -0.000804489 -0.000789558 -0.000774626 -0.000672969 -0.0005614 -0.000449831 -0.000338262 -0.000226693 -6.43504e-05 0.000111095 0.000286541 0.000461986 0.000637432 0.000806502 0.00097274 0.00113898 0.00130521 0.00147145 0.00158417 0.00165966 0.00173514 0.00181063 0.00188612 0.00189188 0.00182424 0.00175661 0.00168898 0.00162135 0.00149902 0.00128918 0.00107934 0.000869495 0.000659654 0.000424845 0.00012648 -0.000171884 -0.000470248 -0.000768613 -0.00106784 -0.00137104 -0.00167424 -0.00197744 -0.00228064 -0.00257795 -0.00280452 -0.00303109 -0.00325766 -0.00348423 -0.00371081 -0.00381145 -0.00390877 -0.0040061 -0.00410342 -0.00420075 -0.00417464 -0.00413037 -0.00408611 -0.00404185 -0.00399758 -0.00386238 -0.00369989 -0.0035374 -0.00337491 -0.00321242 -0.00300075 -0.00276448 -0.00252822 -0.00229195 -0.00205569 -0.00180547 -0.00154446 -0.00128345 -0.00102245 -0.00076144 -0.000508144 -0.000263845 -1.95459e-05 0.000224753 0.000469053 0.000697145 0.000896295 0.00109544 0.00129459 0.00149375 0.00167725 0.00181539 0.00195352 0.00209166 0.00222979 0.00235747 0.00242764 0.0024978 0.00256796 0.00263813 0.00270469 0.00270469 0.00270469 0.00270469 0.00270469 0.00270469 0.00263813 0.00256796 0.0024978 0.00242764 0.00235747 0.00222979 0.00209166 0.00195352 0.00181539 0.00167725 0.00149375 0.00129459 0.00109544 0.000896295 0.000697145 0.000469053 0.000224753 -1.95459e-05 -0.000263845 -0.000508144 -0.00076144 -0.00102245 -0.00128345 -0.00154446 -0.00180547 -0.00205569 -0.00229195 -0.00252822 -0.00276448 -0.00300075 -0.00321242 -0.00337491 -0.0035374 -0.00369989 -0.00386238 -0.00399758 -0.00404185 -0.00408611 -0.00413037 -0.00417464 -0.00420075 -0.00410342 -0.0040061 -0.00390877 -0.00381145 -0.00371081 -0.00348423 -0.00325766 -0.00303109 -0.00280452 -0.00257795 -0.00228064 -0.00197744 -0.00167424 -0.00137104 -0.00106784 -0.000768613 -0.000470248 -0.000171884 0.00012648 0.000424845 0.000659654 0.000869495 0.00107934 0.00128918 0.00149902 0.00162135 0.00168898 0.00175661 0.00182424 0.00189188 0.00188612 0.00181063 0.00173514 0.00165966 0.00158417 0.00147145 0.00130521 0.00113898 0.00097274 0.000806502 0.000637432 0.000461986 0.000286541 0.000111095 -6.43504e-05 -0.000226693 -0.000338262 -0.000449831 -0.0005614 -0.000672969 -0.000774626 -0.000789558 -0.000804489 -0.000819421 -0.000834352 -0.000849284 
