0 1 0 -0
0.330694 0.945817 0.324699 -0.324699
0.661388 0.789141 0.614213 -0.614213
0.992082 0.546948 0.837166 -0.837166
1.32278 0.245485 0.9694 -0.9694
1.65347 -0.0825793 0.996584 -0.996584
1.98416 -0.401695 0.915773 -0.915773
2.31486 -0.677282 0.735724 -0.735724
2.64555 -0.879474 0.475947 -0.475947
2.97625 -0.986361 0.164595 -0.164595
3.30694 -0.986361 -0.164595 0.164595
3.63763 -0.879474 -0.475947 0.475947
3.96833 -0.677282 -0.735724 0.735724
4.29902 -0.401695 -0.915773 0.915773
4.62972 -0.0825793 -0.996584 0.996584
4.96041 0.245485 -0.9694 0.9694
5.2911 0.546948 -0.837166 0.837166
5.6218 0.789141 -0.614213 0.614213
5.95249 0.945817 -0.324699 0.324699
6.28319 1 -2.44929e-16 2.44929e-16


0 1 0 -0.163846 1 0 -0.163846 1 
0.0125916 0.997937 0.0125786 -0.163846 0.997937 0.0125786 -0.163846 0.99977 
0.0251831 0.995874 0.0251312 -0.163846 0.995874 0.0251312 -0.163846 0.999105 
0.0377747 0.993811 0.0376578 -0.163846 0.993811 0.0376578 -0.163846 0.998041 
0.0503662 0.991748 0.0501584 -0.163846 0.991748 0.0501584 -0.163846 0.996612 
0.0629578 0.989685 0.0626331 -0.163846 0.989685 0.0626331 -0.163846 0.994856 
0.0755493 0.987622 0.0750817 -0.163846 0.987622 0.0750817 -0.163846 0.992808 
0.0881409 0.985559 0.0875044 -0.163846 0.985559 0.0875044 -0.163846 0.990504 
0.100732 0.983495 0.0999012 -0.163846 0.983495 0.0999012 -0.163846 0.98798 
0.113324 0.981432 0.112272 -0.163846 0.981432 0.112272 -0.163846 0.985272 
0.125916 0.979369 0.124617 -0.163846 0.979369 0.124617 -0.163846 0.982416 
0.138507 0.977306 0.136935 -0.163846 0.977306 0.136935 -0.163846 0.979447 
0.151099 0.975243 0.149228 -0.163846 0.975243 0.149228 -0.163846 0.976402 
0.16369 0.97318 0.161495 -0.163846 0.97318 0.161495 -0.163846 0.973316 
0.176282 0.971117 0.173736 -0.163846 0.971117 0.173736 -0.163846 0.970225 
0.188873 0.969054 0.185951 -0.163846 0.969054 0.185951 -0.163846 0.967166 
0.201465 0.966991 0.19814 -0.163846 0.966991 0.19814 -0.163846 0.964173 
0.214056 0.964928 0.210303 -0.163846 0.964928 0.210303 -0.163846 0.961284 
0.226648 0.962865 0.22244 -0.163846 0.962865 0.22244 -0.163846 0.958533 
0.23924 0.960802 0.234551 -0.163846 0.960802 0.234551 -0.163846 0.955957 
0.251831 0.958739 0.246636 -0.163846 0.958739 0.246636 -0.163846 0.953592 
0.264423 0.956676 0.258695 -0.163846 0.956676 0.258695 -0.163846 0.951473 
0.277014 0.954612 0.270728 -0.163846 0.954612 0.270728 -0.163846 0.949637 
0.289606 0.952549 0.282735 -0.163846 0.952549 0.282735 -0.163846 0.948119 
0.302197 0.950486 0.294716 -0.163846 0.950486 0.294716 -0.163846 0.946955 
0.314789 0.948423 0.306671 -0.163846 0.948423 0.306671 -0.163846 0.946181 
0.32738 0.94636 0.3186 -0.163846 0.94636 0.3186 -0.163846 0.945833 
0.339972 0.941422 0.33049 -0.473782 0.944216 0.330503 -0.181237 0.945454 
0.352564 0.935456 0.342306 -0.473782 0.941786 0.342377 -0.204839 0.943852 
0.365155 0.92949 0.354048 -0.473782 0.939058 0.354219 -0.228442 0.941068 
0.377747 0.923525 0.365714 -0.473782 0.936033 0.366024 -0.252044 0.937204 
0.390338 0.917559 0.377305 -0.473782 0.932711 0.37779 -0.275646 0.932366 
