0 0.3018805661244602
0.00628 0.30850798981044003
0.01256 0.31513798823514366
0.01884 0.32177020945686763
0.02512 0.3284043008816566
0.0314 0.33503990928966765
0.03768 0.341676680861561
0.04396 0.3483142612049138
0.05024 0.3549522953806537
0.05652 0.36159042792950613
0.0628 0.3682283028984592
0.06908 0.3748655638672338
0.07536 0.3815018539747637
0.08164 0.38813681594567734
0.08792 0.3947700921167811
0.0942 0.40140132446353893
0.10048 0.4080301546265475
0.10676 0.41465622393799983
0.11304 0.4212791734481402
0.11932 0.42789864395170124
0.1256 0.4345142760143236
0.13188 0.44112570999895473
0.13816 0.4477325860922227
0.14444 0.4543345443307835
0.15072 0.460931224627637
0.157 0.46752226679840997
0.16328 0.47410731058760297
0.16956 0.48068599569479803
0.17584 0.48725796180082326
0.18212 0.49382284859387393
0.1884 0.5003802957955837
0.19468 0.5069299431870465
0.20096 0.5134714306347837
0.20724 0.520004398116655
0.21352 0.526528485747711
0.2198 0.5330433338059815
0.22608 0.5395485827582005
0.23236 0.5460438732854631
0.23864 0.5525288463088127
0.24492 0.559003143014754
0.2512 0.5654664048806904
0.25748 0.5719182737002854
0.26376 0.5783583916087385
0.27004 0.584786401107983
0.27632 0.5912019450917935
0.2826 0.5976046668708067
0.28888 0.6039942101974514
0.29516 0.610370219290783
0.30144 0.6167323388612244
0.30772 0.6230802141352076
0.314 0.6294134908797131
0.32028 0.6357318154267081
0.32656 0.6420348346974788
0.33284 0.6483221962268539
0.33912 0.6545935481873191
0.3454 0.6608485394130188
0.35168 0.6670868194236437
0.35796 0.6733080384482014
0.36424 0.6795118474486697
0.37052 0.685697898143525
0.3768 0.6918658430311534
0.38308 0.6980153354131327
0.38936 0.7041460294173881
0.39564 0.7102575800212214
0.40192 0.7163496430742057
0.4082 0.7224218753209494
0.41448 0.7284739344237265
0.42076 0.7345054789849673
0.42704 0.7405161685696148
0.43332 0.7465056637273368
0.4396 0.7524736260146002
0.44588 0.7584197180165986
0.45216 0.7643436033690376
0.45844 0.7702449467797706
0.46472 0.7761234140502892
0.471 0.7819786720970605
0.47728 0.787810388972716
0.48356 0.7936182338870865
0.48984 0.7994018772280811
0.49612 0.8051609905824133
0.5024 0.810895246756169
0.50868 0.8166043197952144
0.51496 0.8222878850054468
0.52124 0.8279456189728831
0.52752 0.8335771995835856
0.5338 0.8391823060434269
0.54008 0.8447606188976868
0.54636 0.8503118200504862
0.55264 0.8558355927840541
0.55892 0.8613316217778256
0.5652 0.866799593127372
0.57148 0.8722391943631617
0.57776 0.8776501144691504
0.58404 0.8830320439011978
0.59032 0.8883846746053162
0.5966 0.8937077000357417
0.60288 0.8990008151728331
0.60916 0.9042637165407981
