0.5 0.572365
1 0
1.5 -0.120782
2 0
2.5 0.284683
3 0.693147
3.5 1.20097
4 1.79176
4.5 2.45374
5 3.17805
5.5 3.95781
6 4.78749
6.5 5.66256
7 6.57925
7.5 7.53436
8 8.52516
8.5 9.54927
9 10.6046
9.5 11.6893
10 12.8018
10.5 13.9406
11 15.1044
11.5 16.292
12 17.5023
12.5 18.7343
13 19.9872
13.5 21.2601
14 22.5522
14.5 23.8628
15 25.1912
15.5 26.5369
16 27.8993
16.5 29.2778
17 30.6719
17.5 32.0811
18 33.5051
18.5 34.9433
19 36.3954
19.5 37.8611
