10000 3.141592653589793 3.1592 0.01629802245672769 0.01760734641020667 3.1732 0.016197536108927185 0.031607346410206905 3.1414 0.0011999999999998678 0.00019265358979314584
20000 3.141592653589793 3.1386 0.011626672008790822 0.0029926535897932816 3.159 0.011525447930557842 0.017407346410206692 3.1421 0.0013999999999998458 0.0005073464102069991
30000 3.141592653589793 3.1324 0.009517825802146204 0.009192653589793043 3.1298666666666666 0.009527856204406732 0.011725986923126541 3.1422666666666665 0.0015999999999998238 0.0006740130768734254
40000 3.141592653589793 3.1564 0.008158950667824877 0.014807346410206979 3.1388 0.008220606060382654 0.0027926535897933036 3.14155 0.000300000000000189 4.265358979305134e-05
50000 3.141592653589793 3.13752 0.007356695249362992 0.004072653589793251 3.1524 0.007310231514801702 0.010807346410206975 3.14236 0.00023999999999979593 0.0007673464102069261
60000 3.141592653589793 3.1370666666666667 0.006716992625120702 0.004525986923126446 3.1415333333333333 0.006704353870047048 5.932025645982719e-05 3.141633333333333 0.0007333333333332526 4.067974353993975e-05
70000 3.141592653589793 3.1450857142857145 0.006197670883875623 0.0034930606959213684 3.1389714285714287 0.006213745230073127 0.0026212250183643704 3.1415428571428574 0.00022857142857146684 4.979644693570151e-05
80000 3.141592653589793 3.1466 0.005793647857783557 0.0050073464102067256 3.1357 0.0058204225684223305 0.005892653589793184 3.1411 0.0006999999999997009 0.0004926535897933348
90000 3.141592653589793 3.143111111111111 0.005470422477747767 0.0015184575213180729 3.1420444444444446 0.0054728973505951016 0.0004517908546515237 3.1413333333333333 0.00035555555555522034 0.00025932025645980517
100000 3.141592653589793 3.1422 0.005191704113294593 0.000607346410206766 3.148 0.005178895635171652 0.0064073464102070155 3.14098 0.0004399999999997739 0.0006126535897932328
110000 3.141592653589793 3.1449818181818183 0.004944249769390571 0.0033891645920252067 3.1457454545454544 0.004942641319438635 0.004152800955661284 3.1410363636363634 0.0005454545454548487 0.0005562899534297117
120000 3.141592653589793 3.1490666666666667 0.004725503320243214 0.007474013076873565 3.1384333333333334 0.00474690209992752 0.003159320256459708 3.14095 0.00036666666666684833 0.0006426535897929853
130000 3.141592653589793 3.1391384615384617 0.004559321445333206 0.002454192051331461 3.1421846153846156 0.004553455411830497 0.0005919617948224598 3.1412 6.153846153811315e-05 0.0003926535897931238
140000 3.141592653589793 3.1410285714285715 0.004389967295016212 0.0005640821612216129 3.136257142857143 0.00439879829799825 0.0053355107326500395 3.141057142857143 0.00011428571428551138 0.0005355107326501241
150000 3.141592653589793 3.1401866666666667 0.004242620546435543 0.0014059869231264344 3.1374133333333334 0.0042475804164689305 0.004179320256459729 3.14124 2.6666666666397276e-05 0.00035265358979330585
160000 3.141592653589793 3.140125 0.004108006651935187 0.001467653589793283 3.142175 0.0041044459654859325 0.0005823464102068243 3.1413374999999997 0.00012500000000015277 0.00025515358979344427
170000 3.141592653589793 3.1408705882352943 0.003984096547450843 0.0007220653544988132 3.1450823529411767 0.0039769826021175 0.003489699351383546 3.141435294117647 0.0003764705882352004 0.00015735947214601254
180000 3.141592653589793 3.142 0.0038699956933653896 0.0004073464102067881 3.1414444444444443 0.0038709061387102984 0.00014820914534885432 3.1414666666666666 4.444444444473561e-05 0.00012598692312648652
190000 3.141592653589793 3.139915789473684 0.003770098416214083 0.0016768641161091224 3.1405684210526315 0.0037690594086292085 0.0010242325371616623 3.1414947368421053 0.0005052631578950084 9.791674768777625e-05
200000 3.141592653589793 3.13744 0.0036784713172729787 0.0041526535897933314 3.14212 0.003671213631484826 0.000527346410206686 3.14142 0.00048000000000003595 0.00017265358979301482
210000 3.141592653589793 3.135409523809524 0.0035928800049162242 0.0061831297802692475 3.1430285714285713 0.0035813576069750283 0.0014359178387781668 3.1415333333333333 0.0001714285714284891 5.932025645982719e-05
220000 3.141592653589793 3.1403636363636362 0.0035029667795245063 0.00122901722615687 3.144418181818182 0.003496951285908632 0.002825528228388663 3.141481818181818 0.00019999999999997797 0.00011083540797507396
230000 3.141592653589793 3.1452521739130437 0.003418871831560972 0.0036595203232505646 3.1416347826086954 0.0034241279582563843 4.212901890232601e-05 3.141539130434783 5.2173913043684905e-05 5.352315501028215e-05
240000 3.141592653589793 3.1359166666666667 0.0033601173878234822 0.00567598692312643 3.1422333333333334 0.0033511832563428386 0.0006406797435403178 3.1414666666666666 0.0002666666666666373 0.00012598692312648652
250000 3.141592653589793 3.150544 0.0032718487153681176 0.008951346410206895 3.143168 0.0032821742328986736 0.001575346410207068 3.14148 0.00036799999999992394 0.00011265358979306583
260000 3.141592653589793 3.136676923076923 0.0032272669864908555 0.004915730512870198 3.1438 0.003217572878859037 0.002207346410207034 3.141338461538462 0.00015384615384617106 0.000254192051331259
270000 3.141592653589793 3.140296296296296 0.003162116237381957 0.0012963572934969747 3.146074074074074 0.0031543704054176986 0.004481420484280907 3.141414814814815 0.00034074074074075256 0.00017783877497823397
280000 3.141592653589793 3.1399142857142857 0.003105637397899233 0.0016783678755074583 3.1440285714285716 0.003100229615779117 0.0024359178387785008 3.1414 0.00048571428571442254 0.00019265358979314584
290000 3.141592653589793 3.1429379310344827 0.00304771982930519 0.0013452774446895965 3.137351724137931 0.0030549174917468636 0.004240929451861941 3.141303448275862 0.0004827586206896939 0.00028920531393117344
300000 3.141592653589793 3.144773333333333 0.0029941576529907317 0.0031806797435400824 3.1431066666666667 0.002996279442142773 0.0015140130768735993 3.141426666666667 0.0005066666666668773 0.00016598692312630448
310000 3.141592653589793 3.1393806451612902 0.0029522062528653976 0.0022120084285028874 3.1373548387096775 0.002954725013603107 0.0042378148801156534 3.141348387096774 0.000322580645161441 0.0002442664930191185
320000 3.141592653589793 3.1417625 0.0029027887418791726 0.0001698464102068975 3.1417125 0.002902850198158565 0.00011984641020701403 3.14138125 0.0001875000000000071 0.0002114035897933242
330000 3.141592653589793 3.140969696969697 0.0028594278674380726 0.0006229566200959269 3.1435030303030302 0.0028563596346906778 0.0019103767132371274 3.1413454545454544 0.0001454545454544487 0.0002471990443386751
